file,duration,strategy,transforms,versions
12060623.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12060626.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12060832.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12061357.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12061416.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12070106.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12070210.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12070854.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12071851.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12072007.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12072141.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12072347.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12081118.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12081446.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12090258.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12090802.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12091111.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12100716.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12101011.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12101426.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12110239.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12110429.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12110609.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12112035.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12112044.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12112050.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12112102.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12112306.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12112337.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12121724.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12130142.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12130557.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12131414.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12131715.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12131722.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12131812.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12132010.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12141239.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12141243.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12141432.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12141530.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12150100.mseed,51.5,range_based,"['time_shift', 'amplitude', 'noise']",2
12150111.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12150113.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12150504.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12150842.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12150948.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12151217.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12151239.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12151446.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12152336.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12152347.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12161141.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12162247.mseed,44.0,range_based,"['time_shift', 'amplitude', 'noise']",2
12162252.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12162306.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12170005.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12181633.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12191437.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12200039.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12200434.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12200848.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12201010.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12201249.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12201834.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12210403.mseed,93.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12210603.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12210751.mseed,87.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12211212.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12211250.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12211459.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12211827.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12212115.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12220132.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12220811.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12221243.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12221547.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12230330.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12231901.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12231938.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12231953.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12231956.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12232219.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12250354.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12251011.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12251100.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12251314.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12251317.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12251815.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12260103.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12260258.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12261142.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12261210.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12261343.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12261424.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12261507.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12261551.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12261722.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12261923.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12270342.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12270447.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12270449.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12270504.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12270603.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12270605.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12271549.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12271650.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12271811.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12271833.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12272002.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12272251.mseed,60.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12280210.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12280452.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12280655.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12281026.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12281315.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12281510.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12282127.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12282223.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12290005.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12290050.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12290206.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12290836.mseed,121.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12291143.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12291234.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12291305.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12291338.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12291538.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12291926.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12300731.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12300744.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12301014.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12301015.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12301027.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12301502.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12301534.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12302121.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12311421.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12311655.mseed,33.0,basic_augment,"['amplitude', 'noise']",2
12311920.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12312039.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
